ID;StockRegularProduk;StockAReady;StockABelumReady;ScoreLayananStock;ScoreLayananSales;ScorePKBase;ScoreRetensi;AdaMatpro1;AdaMatpro2;AdaMatpro3;AdaMatpro4
77255;0;0;0;10;10;10;10;Tidak;Ya;Tidak;Tidak
77262;16;0;0;9;9;8;7;Tidak;Ya;Ya;Tidak
77265;0;0;0;7;8;7;7;Ya;Ya;Tidak;Tidak
77269;0;6;0;9;8;8;8;Tidak;Ya;Tidak;Tidak
77270;0;40;10;9;8;8;8;Ya;Ya;Tidak;Tidak
77274;7;0;0;7;7;7;7;Tidak;Tidak;Tidak;Tidak
74897;6;6;0;9;10;9;9;Tidak;Ya;Tidak;Tidak
74898;15;5;0;10;10;10;10;Ya;Ya;Tidak;Tidak
74900;5;3;0;10;10;10;10;Ya;Ya;Tidak;Ya
74901;70;7;0;9;9;9;9;Tidak;Ya;Tidak;Tidak
74902;7;6;0;9;10;10;10;Ya;Ya;Tidak;Tidak
74903;9;0;0;9;9;9;8;Tidak;Ya;Ya;Tidak
75364;14;0;0;9;9;9;10;Ya;Ya;Tidak;Tidak
75365;15;0;0;9;9;9;9;Ya;Ya;Tidak;Tidak
76436;3;7;0;10;10;10;10;Ya;Ya;Tidak;Tidak
76437;12;26;0;10;10;10;10;Tidak;Ya;Tidak;Tidak
76438;4;4;0;9;10;10;8;Ya;Ya;Tidak;Ya
76439;10;15;10;10;10;10;6;Tidak;Ya;Tidak;Tidak
76442;5;20;0;10;10;10;7;Tidak;Ya;Tidak;Tidak
76459;10;0;0;10;10;9;10;Ya;Ya;Tidak;Tidak
76460;22;0;0;10;10;10;10;Ya;Ya;Tidak;Tidak
76723;30;32;8;10;10;10;10;Ya;Ya;Tidak;Tidak
76731;10;10;0;10;10;8;9;Ya;Ya;Tidak;Tidak
77256;9;3;0;9;10;9;9;Ya;Ya;Tidak;Tidak
77257;9;6;0;9;10;10;9;Ya;Ya;Tidak;Tidak
77258;6;4;0;8;8;7;6;Tidak;Ya;Tidak;Tidak
77259;8;0;0;9;10;9;9;Ya;Ya;Tidak;Tidak
77260;22;10;0;10;10;10;10;Ya;Ya;Tidak;Tidak
77264;20;25;0;9;10;10;8;Ya;Ya;Tidak;Tidak
77633;10;6;0;10;10;10;7;Tidak;Ya;Tidak;Tidak
77634;25;15;0;8;10;10;8;Tidak;Ya;Tidak;Tidak
77635;12;2;0;10;8;10;10;Tidak;Ya;Tidak;Tidak
77638;15;4;0;10;10;10;7;Tidak;Ya;Tidak;Tidak
77799;0;20;0;9;9;9;9;Ya;Ya;Tidak;Tidak
77800;20;30;0;8;8;10;7;Tidak;Ya;Tidak;Tidak
77801;0;12;0;10;10;10;10;Ya;Ya;Tidak;Tidak
77804;20;10;0;8;9;9;9;Tidak;Ya;Tidak;Tidak
77805;2;10;0;10;10;10;10;Ya;Ya;Tidak;Tidak
74356;1;0;40;7;5;6;6;Ya;Tidak;Tidak;Tidak
74357;1;0;65;7;8;8;8;Tidak;Ya;Tidak;Ya
74358;3;0;26;8;8;8;8;Ya;Ya;Ya;Ya
77273;5;0;0;7;7;7;8;Ya;Tidak;Tidak;Tidak
77637;0;0;1;8;8;7;8;Ya;Ya;Tidak;Ya
77649;1;0;0;8;8;7;8;Ya;Ya;Tidak;Ya
77651;2;0;0;10;8;8;8;Ya;Ya;Tidak;Tidak
77807;0;0;0;8;8;8;8;Tidak;Ya;Tidak;Tidak
77944;20;0;45;8;8;8;8;Tidak;Ya;Tidak;Ya
77946;35;0;65;8;8;8;8;Ya;Ya;Ya;Tidak
77950;17;0;35;8;8;8;8;Tidak;Ya;Tidak;Ya
77951;0;0;0;8;8;8;8;Ya;Ya;Tidak;Tidak
78045;0;0;4;10;8;8;8;Tidak;Ya;Tidak;Tidak
78047;7;0;25;8;8;8;7;Ya;Ya;Ya;Tidak
78050;10;0;5;8;8;8;7;Ya;Ya;Ya;Tidak
78053;15;0;40;8;8;7;7;Ya;Ya;Ya;Ya
78076;0;0;1;8;7;8;7;Ya;Ya;Ya;Tidak
78083;0;0;0;8;7;8;7;Ya;Ya;Tidak;Tidak
78084;0;0;0;8;8;8;7;Ya;Ya;Ya;Tidak
78086;0;0;1;8;7;8;7;Ya;Ya;Tidak;Ya
78802;0;0;0;8;8;8;7;Tidak;Ya;Tidak;Tidak
78803;5;0;5;8;8;8;7;Ya;Ya;Tidak;Tidak
78806;1;1;0;8;8;8;8;Ya;Ya;Tidak;Tidak
78808;3;0;6;9;8;7;7;Tidak;Ya;Ya;Tidak
78845;0;0;0;8;8;8;8;Ya;Ya;Tidak;Ya
78849;0;0;0;8;9;7;8;Ya;Ya;Tidak;Ya
78859;0;0;0;8;8;8;8;Tidak;Ya;Tidak;Tidak
78864;0;0;0;8;8;8;8;Tidak;Ya;Tidak;Tidak
79213;20;0;15;8;8;8;8;Tidak;Tidak;Tidak;Tidak
79214;13;0;0;8;8;8;8;Tidak;Ya;Tidak;Ya
79215;4;0;2;8;8;8;7;Ya;Ya;Ya;Tidak
79218;4;0;5;8;8;7;7;Ya;Ya;Tidak;Tidak
74428;0;18;0;7;7;7;7;Ya;Ya;Ya;Ya
74429;10;10;0;8;8;8;8;Tidak;Ya;Tidak;Ya
74430;0;1;0;8;8;8;8;Tidak;Ya;Tidak;Ya
74431;0;6;0;8;8;8;8;Tidak;Ya;Tidak;Tidak
74482;1;2;0;8;8;8;8;Ya;Tidak;Tidak;Ya
74495;9;10;0;9;9;9;9;Ya;Ya;Ya;Ya
74496;6;9;0;9;9;9;9;Ya;Ya;Tidak;Tidak
74646;5;2;0;8;8;8;8;Ya;Ya;Tidak;Ya
74647;8;2;0;7;7;7;7;Ya;Ya;Tidak;Ya
74648;0;9;0;9;9;9;9;Tidak;Ya;Tidak;Ya
74649;8;10;0;8;8;8;8;Tidak;Ya;Tidak;Tidak
74650;18;0;0;9;9;9;9;Ya;Ya;Ya;Tidak
74651;0;125;0;9;9;9;9;Tidak;Ya;Tidak;Ya
74652;10;0;0;8;8;8;8;Ya;Ya;Ya;Ya
74807;0;5;0;6;6;6;6;Ya;Ya;Tidak;Ya
74808;12;0;0;7;7;7;7;Tidak;Ya;Tidak;Tidak
74810;9;0;0;8;8;8;8;Ya;Ya;Tidak;Tidak
74811;0;32;0;8;8;8;8;Ya;Ya;Tidak;Ya
74813;9;22;0;9;9;9;9;Tidak;Ya;Tidak;Ya
74814;8;2;0;8;8;8;8;Ya;Ya;Tidak;Ya
74815;4;0;0;8;8;8;8;Ya;Ya;Tidak;Ya
74816;26;14;0;6;6;6;6;Ya;Ya;Ya;Tidak
74817;12;0;0;8;8;8;8;Ya;Ya;Tidak;Ya
75044;0;2;0;8;8;8;8;Ya;Ya;Tidak;Tidak
75045;0;1;0;7;7;7;7;Tidak;Tidak;Tidak;Tidak
75046;0;0;0;8;8;8;8;Tidak;Tidak;Tidak;Tidak
75047;0;55;0;8;8;8;8;Ya;Ya;Tidak;Tidak
75048;6;66;0;7;7;7;7;Tidak;Tidak;Tidak;Tidak
75049;0;0;0;7;7;7;7;Ya;Ya;Tidak;Ya
75050;8;18;0;8;8;8;8;Tidak;Tidak;Tidak;Tidak
75051;0;45;0;8;8;8;8;Tidak;Ya;Tidak;Tidak
75052;0;26;0;6;6;6;6;Tidak;Ya;Tidak;Tidak
75223;10;15;24;9;10;10;9;Tidak;Ya;Tidak;Ya
75224;5;0;30;9;9;9;9;Ya;Ya;Tidak;Ya
75233;0;0;25;10;9;10;10;Ya;Ya;Tidak;Ya
75256;0;5;20;9;9;8;8;Ya;Ya;Tidak;Ya
75261;20;0;30;10;10;10;9;Tidak;Ya;Tidak;Ya
75266;0;0;45;9;10;10;9;Ya;Ya;Tidak;Ya
75284;3;8;25;10;10;10;10;Ya;Ya;Tidak;Ya
75288;60;0;100;8;9;9;8;Ya;Ya;Tidak;Ya
75290;5;5;30;9;10;9;10;Ya;Ya;Tidak;Ya
75299;0;0;40;9;10;9;9;Ya;Ya;Tidak;Ya
75303;0;8;20;9;9;8;9;Ya;Ya;Tidak;Ya
75310;0;0;45;9;9;8;9;Ya;Ya;Tidak;Ya
75316;0;20;30;9;9;9;9;Ya;Ya;Tidak;Ya
75317;10;0;10;9;9;9;8;Ya;Ya;Tidak;Ya
75808;13;0;15;9;9;8;9;Ya;Ya;Tidak;Ya
75833;0;0;0;9;9;9;9;Ya;Ya;Tidak;Ya
75838;6;0;10;7;8;8;9;Ya;Ya;Tidak;Ya
75842;15;0;10;9;9;9;9;Ya;Ya;Tidak;Ya
75849;9;0;6;9;9;9;8;Ya;Ya;Tidak;Ya
75856;45;0;25;9;9;9;9;Ya;Ya;Tidak;Ya
75866;0;0;0;9;9;9;9;Ya;Ya;Tidak;Ya
76338;12;0;0;9;9;8;9;Ya;Ya;Tidak;Ya
76374;20;0;10;9;9;9;9;Ya;Ya;Ya;Ya
76377;5;0;0;9;9;9;9;Ya;Ya;Tidak;Ya
76379;5;0;0;9;9;9;9;Ya;Ya;Ya;Ya
76382;8;0;25;9;9;9;8;Ya;Ya;Tidak;Ya
76385;5;0;50;8;9;9;9;Ya;Ya;Tidak;Ya
76391;0;0;0;9;8;9;9;Ya;Ya;Tidak;Ya
76395;0;0;20;9;9;9;9;Ya;Ya;Tidak;Ya
76403;20;0;5;9;9;9;9;Ya;Ya;Tidak;Ya
76407;4;0;10;9;9;9;9;Ya;Ya;Tidak;Ya
76412;0;0;0;9;9;9;9;Ya;Ya;Tidak;Ya
74438;15;30;28;9;9;9;9;Ya;Ya;Tidak;Ya
74468;8;0;6;9;9;9;9;Ya;Ya;Tidak;Ya
74476;80;60;65;10;9;10;9;Ya;Ya;Tidak;Ya
74492;12;20;30;9;9;9;9;Ya;Ya;Tidak;Ya
74494;15;0;0;9;9;9;9;Ya;Ya;Ya;Ya
74500;20;15;20;9;9;9;9;Ya;Ya;Tidak;Ya
74512;25;15;30;9;9;9;9;Ya;Ya;Tidak;Ya
74514;30;0;0;9;10;10;10;Ya;Ya;Tidak;Ya
74515;15;0;2;10;10;10;10;Ya;Ya;Tidak;Ya
74516;0;0;0;9;9;9;9;Ya;Ya;Tidak;Ya
74519;3;0;3;9;10;10;10;Ya;Ya;Tidak;Ya
74528;1;0;20;9;9;9;9;Ya;Ya;Tidak;Ya
74530;3;0;2;9;10;9;10;Ya;Ya;Tidak;Ya
74531;15;0;8;9;9;9;9;Ya;Ya;Tidak;Ya
74672;20;0;0;9;9;9;9;Ya;Ya;Tidak;Ya
74677;20;0;0;9;9;9;9;Ya;Ya;Tidak;Ya
74679;15;0;0;9;9;9;8;Ya;Ya;Ya;Ya
74681;15;0;30;9;9;8;9;Ya;Ya;Tidak;Ya
74682;10;0;0;9;8;9;9;Ya;Ya;Tidak;Ya
74684;18;0;0;9;9;9;8;Ya;Ya;Tidak;Ya
74685;3;0;0;9;9;9;8;Ya;Ya;Tidak;Ya
74801;0;20;25;10;9;9;9;Ya;Ya;Tidak;Ya
74805;25;50;25;9;9;9;9;Ya;Ya;Tidak;Ya
74809;8;0;15;9;9;9;9;Ya;Ya;Tidak;Ya
74827;18;0;35;9;9;9;9;Ya;Ya;Tidak;Ya
74830;0;20;20;9;9;9;9;Ya;Ya;Tidak;Ya
74859;0;40;20;9;9;9;9;Ya;Ya;Tidak;Ya
74867;0;30;15;9;9;9;9;Ya;Ya;Tidak;Ya
74869;0;40;25;9;9;9;9;Ya;Ya;Tidak;Ya
74895;10;0;15;9;9;9;9;Ya;Ya;Tidak;Ya
74904;30;0;30;9;8;9;9;Ya;Ya;Ya;Ya
74906;0;0;0;9;9;9;8;Ya;Ya;Tidak;Ya
74743;15;150;100;9;9;9;9;Ya;Ya;Tidak;Ya
74744;15;50;50;8;8;8;7;Ya;Ya;Tidak;Ya
74746;8;20;20;9;9;9;9;Ya;Ya;Tidak;Ya
75030;200;100;100;9;9;8;8;Tidak;Ya;Tidak;Ya
75031;11;5;2;9;9;9;9;Ya;Ya;Tidak;Ya
75034;70;50;12;9;9;9;9;Ya;Ya;Ya;Ya
75037;30;20;20;9;9;9;9;Tidak;Ya;Tidak;Ya
75038;17;150;50;9;9;9;9;Ya;Ya;Tidak;Ya
75040;100;100;50;9;9;9;9;Tidak;Ya;Tidak;Ya
75042;4;20;10;9;9;9;9;Ya;Ya;Tidak;Ya
75043;80;100;50;9;9;9;9;Ya;Ya;Ya;Ya
75054;100;100;100;9;9;9;9;Ya;Ya;Ya;Ya
75056;12;15;5;9;9;9;9;Tidak;Ya;Tidak;Ya
76922;22;4;0;9;9;9;9;Ya;Ya;Tidak;Ya
76933;12;5;0;9;9;9;9;Ya;Ya;Tidak;Ya
76935;9;3;0;9;9;9;9;Ya;Ya;Tidak;Ya
76937;25;15;10;9;9;9;9;Tidak;Ya;Tidak;Ya
76939;15;5;5;9;9;9;9;Ya;Ya;Tidak;Ya
76940;15;25;20;9;9;9;9;Tidak;Ya;Tidak;Ya
76941;50;30;20;9;9;9;9;Ya;Ya;Tidak;Ya
76945;15;13;0;9;9;9;9;Ya;Ya;Tidak;Ya
76963;6;15;10;9;9;9;9;Ya;Ya;Tidak;Ya
77110;25;50;30;9;9;8;8;Tidak;Ya;Tidak;Ya
77112;27;20;5;9;9;9;9;Ya;Ya;Tidak;Ya
77114;10;10;4;8;7;8;9;Ya;Ya;Tidak;Ya
77115;10;25;5;9;9;9;9;Ya;Ya;Tidak;Ya
77119;13;16;5;8;8;8;9;Ya;Ya;Tidak;Ya
77121;30;30;25;8;8;8;7;Ya;Ya;Ya;Ya
77124;100;70;50;9;9;9;9;Ya;Ya;Tidak;Ya
77132;11;2;0;9;9;9;9;Ya;Ya;Tidak;Ya
77137;9;6;3;9;9;9;9;Tidak;Ya;Tidak;Ya
77147;3;0;0;9;9;9;9;Ya;Ya;Tidak;Tidak
75177;9;0;0;9;8;7;8;Tidak;Ya;Tidak;Tidak
75200;8;0;1;8;8;7;7;Ya;Tidak;Ya;Tidak
75228;0;27;15;8;8;8;8;Tidak;Ya;Ya;Tidak
75360;25;35;0;7;7;7;7;Tidak;Ya;Tidak;Tidak
75362;0;0;30;6;7;8;5;Tidak;Tidak;Tidak;Tidak
75859;0;0;0;8;8;8;8;Ya;Tidak;Tidak;Tidak
75863;10;0;25;8;8;7;7;Tidak;Ya;Tidak;Tidak
76386;5;0;0;9;8;8;8;Ya;Ya;Ya;Ya
76390;7;0;0;8;7;6;7;Ya;Ya;Tidak;Ya
76393;0;0;0;9;9;10;8;Tidak;Ya;Tidak;Ya
76398;15;0;0;8;8;4;7;Tidak;Tidak;Tidak;Tidak
76399;3;0;0;8;9;8;8;Tidak;Tidak;Tidak;Tidak
76408;25;0;0;8;8;6;6;Tidak;Ya;Ya;Ya
76548;8;11;0;8;9;8;9;Ya;Tidak;Tidak;Ya
76551;4;0;0;7;7;8;8;Ya;Ya;Ya;Ya
76553;0;0;0;8;7;8;7;Ya;Ya;Tidak;Ya
76938;0;0;0;8;7;5;8;Ya;Ya;Ya;Tidak
76946;30;0;0;9;8;8;6;Ya;Ya;Ya;Ya
76947;15;70;0;8;8;7;6;Tidak;Tidak;Tidak;Tidak
76952;0;0;0;8;8;8;8;Ya;Ya;Tidak;Tidak
76959;3;0;0;9;9;9;7;Tidak;Tidak;Tidak;Tidak
76961;3;0;0;8;9;7;7;Ya;Tidak;Tidak;Tidak
76962;70;3;0;7;8;7;8;Ya;Ya;Tidak;Tidak
76968;0;0;0;7;7;7;7;Tidak;Ya;Tidak;Tidak
76970;6;0;0;8;8;8;8;Ya;Ya;Tidak;Ya
76971;16;0;0;8;8;7;7;Ya;Ya;Tidak;Tidak
76972;0;30;0;7;8;7;8;Ya;Ya;Tidak;Tidak
78005;9;0;0;8;9;8;8;Tidak;Ya;Tidak;Tidak
78006;7;0;0;9;8;8;8;Tidak;Ya;Ya;Tidak
78007;10;0;0;9;8;7;6;Ya;Ya;Tidak;Ya
78008;0;0;0;8;8;6;8;Tidak;Ya;Tidak;Tidak
78015;1;0;0;8;8;7;7;Ya;Ya;Tidak;Tidak
74434;13;0;0;8;8;9;8;Ya;Ya;Tidak;Ya
74577;78;0;0;8;8;9;7;Tidak;Tidak;Tidak;Ya
74588;12;0;0;3;9;7;2;Ya;Ya;Tidak;Ya
74602;9;0;0;7;8;6;5;Tidak;Tidak;Tidak;Ya
74624;30;0;0;7;7;7;7;Ya;Ya;Tidak;Ya
74724;7;0;0;7;7;8;7;Tidak;Ya;Tidak;Ya
74733;19;0;0;7;8;5;4;Ya;Ya;Tidak;Ya
75059;6;0;0;8;7;7;6;Tidak;Tidak;Tidak;Ya
75066;30;0;0;8;7;8;7;Ya;Ya;Tidak;Ya
75071;30;0;0;9;9;8;8;Ya;Ya;Tidak;Tidak
75072;3;0;0;8;8;8;9;Ya;Tidak;Tidak;Ya
75073;10;0;0;8;9;6;8;Tidak;Tidak;Ya;Ya
75074;5;0;0;7;9;9;8;Tidak;Tidak;Tidak;Tidak
75075;20;0;20;7;8;7;8;Tidak;Ya;Tidak;Ya
75185;5;0;0;8;7;9;8;Tidak;Tidak;Tidak;Tidak
75194;5;0;0;8;7;7;7;Tidak;Ya;Tidak;Ya
76083;30;0;0;9;10;7;8;Tidak;Tidak;Tidak;Tidak
76088;10;0;0;5;7;6;5;Tidak;Tidak;Tidak;Ya
76096;13;0;0;8;8;7;6;Ya;Ya;Ya;Tidak
76128;30;0;0;8;9;8;7;Ya;Tidak;Tidak;Tidak
76129;20;0;0;8;7;8;8;Ya;Ya;Ya;Ya
76130;50;0;0;8;8;7;7;Ya;Ya;Tidak;Ya
76329;6;0;0;6;5;5;5;Ya;Tidak;Ya;Ya
76331;20;0;0;7;7;6;4;Ya;Ya;Tidak;Tidak
76340;5;0;0;9;9;9;9;Ya;Ya;Ya;Tidak
76356;80;10;0;8;7;6;7;Ya;Ya;Ya;Ya
76654;0;0;0;7;7;7;7;Tidak;Ya;Tidak;Ya
76680;10;0;0;6;7;5;4;Tidak;Tidak;Tidak;Tidak
77049;6;0;0;7;7;7;7;Ya;Ya;Tidak;Tidak
77068;12;0;12;7;7;7;7;Ya;Tidak;Ya;Ya
77696;1;0;0;6;6;6;4;Tidak;Tidak;Tidak;Tidak
77776;7;0;6;7;6;6;6;Tidak;Ya;Tidak;Tidak
74401;16;15;0;6;7;6;4;Ya;Ya;Tidak;Tidak
74478;0;6;6;10;8;10;8;Ya;Ya;Tidak;Tidak
74479;7;0;0;8;10;10;9;Ya;Ya;Ya;Tidak
74481;7;0;7;7;7;7;6;Ya;Ya;Ya;Tidak
74483;5;0;2;5;5;5;5;Tidak;Ya;Tidak;Tidak
74488;10;2;10;9;9;9;2;Ya;Ya;Tidak;Ya
74491;0;0;0;9;9;8;8;Tidak;Ya;Tidak;Ya
74729;0;0;0;7;9;9;6;Ya;Ya;Tidak;Tidak
74864;0;0;0;3;5;10;5;Tidak;Ya;Tidak;Tidak
74876;10;0;10;9;9;8;9;Ya;Ya;Tidak;Tidak
75232;5;0;0;6;6;6;6;Ya;Tidak;Tidak;Ya
75234;4;4;0;8;8;4;8;Ya;Tidak;Tidak;Tidak
75235;0;0;0;8;8;8;8;Tidak;Ya;Tidak;Tidak
75236;5;0;0;8;8;7;6;Tidak;Ya;Tidak;Ya
75239;3;0;0;8;8;5;5;Tidak;Ya;Tidak;Tidak
75240;0;0;0;8;8;8;8;Ya;Tidak;Tidak;Tidak
75242;12;5;30;7;5;8;8;Tidak;Ya;Tidak;Tidak
75260;0;0;0;8;8;8;9;Tidak;Ya;Tidak;Tidak
75262;0;4;7;8;9;8;8;Tidak;Tidak;Tidak;Ya
75264;13;0;0;9;8;9;8;Tidak;Ya;Tidak;Tidak
75279;6;2;0;8;8;8;8;Tidak;Tidak;Tidak;Tidak
75280;12;0;0;8;8;8;8;Ya;Tidak;Tidak;Tidak
75282;0;0;0;8;8;7;8;Tidak;Ya;Tidak;Ya
75305;11;0;10;8;9;9;8;Ya;Ya;Tidak;Ya
75308;30;0;0;9;7;7;9;Tidak;Ya;Tidak;Ya
75333;35;20;0;8;7;9;7;Tidak;Ya;Tidak;Tidak
75338;4;6;0;10;10;8;8;Tidak;Ya;Tidak;Tidak
75339;5;0;4;10;10;10;10;Tidak;Tidak;Tidak;Ya
75896;0;0;0;7;7;8;7;Ya;Ya;Tidak;Ya
75908;0;0;0;8;6;8;5;Tidak;Ya;Ya;Tidak
75910;0;0;0;8;8;7;7;Ya;Ya;Ya;Ya
75912;30;0;100;8;7;7;8;Ya;Ya;Tidak;Ya
74498;10;2;0;10;10;9;8;Tidak;Ya;Tidak;Tidak
74502;1;0;0;8;7;7;8;Tidak;Ya;Ya;Ya
74506;18;0;0;10;10;8;10;Tidak;Ya;Tidak;Ya
74507;9;0;0;8;8;5;5;Tidak;Ya;Ya;Tidak
74508;7;0;0;7;8;8;7;Ya;Ya;Tidak;Tidak
74509;7;0;0;8;7;6;4;Ya;Ya;Tidak;Tidak
74511;6;0;0;8;9;9;9;Tidak;Ya;Tidak;Ya
74513;3;6;0;8;8;7;7;Tidak;Ya;Tidak;Ya
74517;4;0;0;9;8;8;8;Ya;Ya;Tidak;Ya
74521;12;3;0;10;9;9;9;Tidak;Ya;Ya;Ya
74523;6;0;0;10;10;8;10;Ya;Ya;Ya;Ya
74525;9;0;0;7;7;6;7;Ya;Ya;Tidak;Ya
74583;8;14;0;8;8;7;7;Ya;Ya;Tidak;Tidak
74799;7;0;0;10;9;8;9;Tidak;Ya;Tidak;Tidak
74819;3;0;0;9;9;9;8;Ya;Ya;Tidak;Ya
74822;100;0;0;10;10;10;10;Ya;Ya;Tidak;Ya
74824;8;0;0;8;7;7;10;Tidak;Ya;Tidak;Ya
74829;1;0;0;6;8;6;6;Tidak;Tidak;Tidak;Tidak
74832;4;0;0;6;8;7;7;Tidak;Tidak;Tidak;Ya
74855;0;0;0;8;10;8;8;Tidak;Ya;Tidak;Tidak
74863;9;0;0;7;7;7;7;Ya;Ya;Tidak;Ya
74868;30;0;0;8;8;8;8;Tidak;Ya;Tidak;Ya
74872;2;3;0;7;7;8;8;Tidak;Ya;Tidak;Ya
74874;10;0;0;8;8;4;6;Ya;Ya;Tidak;Ya
74914;20;0;0;8;8;6;6;Ya;Ya;Tidak;Tidak
74915;14;0;0;7;7;8;8;Ya;Ya;Ya;Ya
74916;6;0;0;8;8;5;6;Ya;Ya;Ya;Tidak
74917;28;30;0;10;10;6;5;Ya;Ya;Ya;Ya
74918;24;12;0;8;8;5;8;Tidak;Ya;Tidak;Tidak
74919;8;6;0;8;8;9;8;Tidak;Ya;Tidak;Ya
74921;12;0;0;8;8;8;8;Ya;Ya;Tidak;Ya
75268;21;0;0;999;999;999;999;Tidak;Ya;Tidak;Tidak
75281;0;0;0;8;8;8;8;Tidak;Tidak;Tidak;Tidak
77680;9;0;2;10;10;10;10;Ya;Ya;Ya;Ya
77681;0;0;0;8;8;8;7;Tidak;Ya;Tidak;Ya
77684;9;0;0;8;8;8;8;Ya;Ya;Tidak;Tidak
77686;5;0;0;8;8;8;7;Tidak;Ya;Tidak;Ya
77688;16;0;0;9;10;8;8;Ya;Ya;Tidak;Ya
77689;8;0;6;10;10;8;8;Tidak;Ya;Ya;Tidak
77690;8;0;5;9;8;7;7;Tidak;Tidak;Tidak;Tidak
77967;6;0;0;7;8;6;7;Tidak;Tidak;Tidak;Tidak
77969;5;0;1;10;10;10;10;Tidak;Ya;Tidak;Tidak
77970;0;0;0;9;9;9;9;Tidak;Tidak;Ya;Tidak
77973;0;0;0;9;9;6;9;Tidak;Tidak;Tidak;Tidak
77977;16;0;0;9;10;10;8;Tidak;Tidak;Tidak;Tidak
77980;17;0;0;10;10;10;10;Tidak;Ya;Ya;Ya
78000;17;0;0;10;10;10;10;Tidak;Tidak;Tidak;Tidak
78001;1;0;5;8;7;7;8;Tidak;Ya;Ya;Ya
78003;13;0;2;9;9;8;8;Tidak;Tidak;Tidak;Tidak
78828;0;0;0;10;10;10;10;Ya;Tidak;Tidak;Tidak
78829;4;0;0;7;8;7;8;Ya;Ya;Ya;Tidak
78834;4;0;11;6;6;5;5;Ya;Ya;Tidak;Tidak
78848;0;0;0;10;10;10;10;Tidak;Tidak;Tidak;Tidak
78851;16;15;5;6;8;5;7;Ya;Ya;Tidak;Tidak
78852;0;0;0;10;10;8;8;Ya;Ya;Tidak;Tidak
78853;6;0;3;8;7;6;8;Ya;Ya;Tidak;Tidak
78857;0;0;0;8;7;7;7;Tidak;Ya;Tidak;Tidak
78997;0;0;0;10;9;8;10;Tidak;Tidak;Tidak;Tidak
79001;2;0;0;10;10;7;9;Tidak;Tidak;Tidak;Tidak
79008;0;0;32;8;9;5;8;Tidak;Ya;Tidak;Tidak
79011;0;0;0;10;10;10;10;Tidak;Tidak;Tidak;Tidak
79014;0;0;0;10;10;10;10;Tidak;Tidak;Tidak;Tidak
79046;14;0;29;9;9;8;9;Tidak;Ya;Tidak;Ya
79047;12;0;0;8;8;8;8;Tidak;Ya;Tidak;Tidak
79048;5;0;0;10;10;6;10;Tidak;Ya;Tidak;Tidak
74499;4;0;0;8;7;7;7;Tidak;Tidak;Tidak;Tidak
74505;7;0;4;9;9;10;9;Tidak;Ya;Tidak;Ya
74510;7;0;6;10;10;10;10;Tidak;Ya;Tidak;Tidak
75868;20;0;11;9;10;10;10;Tidak;Tidak;Tidak;Tidak
75871;5;0;2;7;7;8;7;Tidak;Ya;Tidak;Tidak
75926;11;0;21;9;10;10;10;Ya;Ya;Tidak;Ya
75971;4;0;2;9;9;10;9;Tidak;Ya;Tidak;Ya
75976;14;0;3;7;7;8;8;Tidak;Ya;Ya;Ya
75979;3;0;0;8;8;7;8;Ya;Ya;Tidak;Tidak
75982;3;0;4;7;8;9;9;Tidak;Ya;Tidak;Tidak
76667;9;0;0;7;6;7;7;Tidak;Ya;Tidak;Tidak
76679;21;0;5;8;8;8;8;Tidak;Ya;Tidak;Tidak
76690;8;0;4;7;8;8;9;Tidak;Tidak;Tidak;Tidak
76738;11;0;3;10;9;9;8;Ya;Ya;Tidak;Tidak
76756;5;3;12;10;9;9;8;Tidak;Ya;Tidak;Tidak
76776;50;15;28;8;8;10;8;Ya;Ya;Tidak;Ya
76797;0;0;10;8;7;8;8;Ya;Tidak;Tidak;Tidak
76801;16;0;0;7;8;5;6;Tidak;Ya;Tidak;Tidak
76802;20;10;0;6;6;3;6;Tidak;Tidak;Tidak;Tidak
76806;15;0;3;7;7;7;8;Ya;Ya;Tidak;Ya
76808;8;0;3;9;10;9;9;Ya;Ya;Tidak;Tidak
76811;15;4;0;8;9;9;8;Ya;Tidak;Tidak;Tidak
76814;6;0;0;7;6;6;7;Tidak;Tidak;Tidak;Tidak
77675;54;0;5;9;9;8;9;Ya;Ya;Tidak;Ya
77679;11;0;0;7;9;9;8;Tidak;Ya;Tidak;Tidak
77682;3;4;8;9;9;9;10;Tidak;Ya;Tidak;Tidak
77728;0;0;0;7;8;6;8;Ya;Tidak;Tidak;Tidak
77780;10;0;9;9;9;7;7;Ya;Ya;Tidak;Ya
77783;12;0;2;9;10;9;9;Ya;Ya;Tidak;Tidak
77809;5;0;12;10;10;9;10;Tidak;Ya;Tidak;Tidak
77810;43;0;38;8;9;9;7;Ya;Ya;Tidak;Tidak
75384;2;0;0;8;9;7;6;Ya;Ya;Tidak;Tidak
75386;2;0;0;7;8;8;8;Ya;Ya;Tidak;Tidak
75387;7;0;0;9;8;8;8;Tidak;Ya;Tidak;Ya
75389;18;0;0;6;8;7;7;Tidak;Tidak;Tidak;Ya
75396;30;0;0;10;10;10;5;Ya;Ya;Tidak;Ya
75978;0;0;0;7;7;7;7;Tidak;Ya;Tidak;Ya
75981;7;0;0;9;6;7;7;Ya;Ya;Tidak;Ya
76084;9;0;0;8;7;6;7;Tidak;Ya;Tidak;Tidak
